FIPS_state,FIPS_county,year,incidentType,declarationTitle,state
12,087,2017,Hurricane,HURRICANE IRMA,FL
12,125,2017,Hurricane,HURRICANE IRMA,FL
13,007,2017,Hurricane,HURRICANE IRMA,GA
12,067,2017,Hurricane,HURRICANE IRMA,FL
12,069,2017,Hurricane,HURRICANE IRMA,FL
12,085,2017,Hurricane,HURRICANE IRMA,FL
12,061,2017,Hurricane,HURRICANE IRMA,FL
12,081,2017,Hurricane,HURRICANE IRMA,FL
12,111,2017,Hurricane,HURRICANE IRMA,FL
12,089,2017,Hurricane,HURRICANE IRMA,FL
12,101,2017,Hurricane,HURRICANE IRMA,FL
12,119,2017,Hurricane,HURRICANE IRMA,FL
13,001,2017,Hurricane,HURRICANE IRMA,GA
13,005,2017,Hurricane,HURRICANE IRMA,GA
12,083,2017,Hurricane,HURRICANE IRMA,FL
12,095,2017,Hurricane,HURRICANE IRMA,FL
12,117,2017,Hurricane,HURRICANE IRMA,FL
12,121,2017,Hurricane,HURRICANE IRMA,FL
12,071,2017,Hurricane,HURRICANE IRMA,FL
12,086,2017,Hurricane,HURRICANE IRMA,FL
12,093,2017,Hurricane,HURRICANE IRMA,FL
12,099,2017,Hurricane,HURRICANE IRMA,FL
12,109,2017,Hurricane,HURRICANE IRMA,FL
12,103,2017,Hurricane,HURRICANE IRMA,FL
12,105,2017,Hurricane,HURRICANE IRMA,FL
12,107,2017,Hurricane,HURRICANE IRMA,FL
12,075,2017,Hurricane,HURRICANE IRMA,FL
13,017,2017,Hurricane,HURRICANE IRMA,GA
13,013,2017,Hurricane,HURRICANE IRMA,GA
13,023,2017,Hurricane,HURRICANE IRMA,GA
13,029,2017,Hurricane,HURRICANE IRMA,GA
13,025,2017,Hurricane,HURRICANE IRMA,GA
13,003,2017,Hurricane,HURRICANE IRMA,GA
13,015,2017,Hurricane,HURRICANE IRMA,GA
13,031,2017,Hurricane,HURRICANE IRMA,GA
13,019,2017,Hurricane,HURRICANE IRMA,GA
13,011,2017,Hurricane,HURRICANE IRMA,GA
13,027,2017,Hurricane,HURRICANE IRMA,GA
13,009,2017,Hurricane,HURRICANE IRMA,GA
13,021,2017,Hurricane,HURRICANE IRMA,GA
13,043,2017,Hurricane,HURRICANE IRMA,GA
13,045,2017,Hurricane,HURRICANE IRMA,GA
13,053,2017,Hurricane,HURRICANE IRMA,GA
13,067,2017,Hurricane,HURRICANE IRMA,GA
13,085,2017,Hurricane,HURRICANE IRMA,GA
13,215,2017,Hurricane,HURRICANE IRMA,GA
13,217,2017,Hurricane,HURRICANE IRMA,GA
13,239,2017,Hurricane,HURRICANE IRMA,GA
13,255,2017,Hurricane,HURRICANE IRMA,GA
13,271,2017,Hurricane,HURRICANE IRMA,GA
13,035,2017,Hurricane,HURRICANE IRMA,GA
13,079,2017,Hurricane,HURRICANE IRMA,GA
13,147,2017,Hurricane,HURRICANE IRMA,GA
13,149,2017,Hurricane,HURRICANE IRMA,GA
13,159,2017,Hurricane,HURRICANE IRMA,GA
13,235,2017,Hurricane,HURRICANE IRMA,GA
13,257,2017,Hurricane,HURRICANE IRMA,GA
13,121,2017,Hurricane,HURRICANE IRMA,GA
13,141,2017,Hurricane,HURRICANE IRMA,GA
13,167,2017,Hurricane,HURRICANE IRMA,GA
13,205,2017,Hurricane,HURRICANE IRMA,GA
13,265,2017,Hurricane,HURRICANE IRMA,GA
13,295,2017,Hurricane,HURRICANE IRMA,GA
13,033,2017,Hurricane,HURRICANE IRMA,GA
13,059,2017,Hurricane,HURRICANE IRMA,GA
13,083,2017,Hurricane,HURRICANE IRMA,GA
13,101,2017,Hurricane,HURRICANE IRMA,GA
13,161,2017,Hurricane,HURRICANE IRMA,GA
13,175,2017,Hurricane,HURRICANE IRMA,GA
13,183,2017,Hurricane,HURRICANE IRMA,GA
13,219,2017,Hurricane,HURRICANE IRMA,GA
13,221,2017,Hurricane,HURRICANE IRMA,GA
13,225,2017,Hurricane,HURRICANE IRMA,GA
13,201,2017,Hurricane,HURRICANE IRMA,GA
13,249,2017,Hurricane,HURRICANE IRMA,GA
13,253,2017,Hurricane,HURRICANE IRMA,GA
13,267,2017,Hurricane,HURRICANE IRMA,GA
13,277,2017,Hurricane,HURRICANE IRMA,GA
13,279,2017,Hurricane,HURRICANE IRMA,GA
13,135,2017,Hurricane,HURRICANE IRMA,GA
13,139,2017,Hurricane,HURRICANE IRMA,GA
13,209,2017,Hurricane,HURRICANE IRMA,GA
13,193,2017,Hurricane,HURRICANE IRMA,GA
13,197,2017,Hurricane,HURRICANE IRMA,GA
13,227,2017,Hurricane,HURRICANE IRMA,GA
13,251,2017,Hurricane,HURRICANE IRMA,GA
13,281,2017,Hurricane,HURRICANE IRMA,GA
13,089,2017,Hurricane,HURRICANE IRMA,GA
13,107,2017,Hurricane,HURRICANE IRMA,GA
13,113,2017,Hurricane,HURRICANE IRMA,GA
13,151,2017,Hurricane,HURRICANE IRMA,GA
13,155,2017,Hurricane,HURRICANE IRMA,GA
13,233,2017,Hurricane,HURRICANE IRMA,GA
13,261,2017,Hurricane,HURRICANE IRMA,GA
13,285,2017,Hurricane,HURRICANE IRMA,GA
13,075,2017,Hurricane,HURRICANE IRMA,GA
13,115,2017,Hurricane,HURRICANE IRMA,GA
13,137,2017,Hurricane,HURRICANE IRMA,GA
13,157,2017,Hurricane,HURRICANE IRMA,GA
13,173,2017,Hurricane,HURRICANE IRMA,GA
13,223,2017,Hurricane,HURRICANE IRMA,GA
13,195,2017,Hurricane,HURRICANE IRMA,GA
13,241,2017,Hurricane,HURRICANE IRMA,GA
13,071,2017,Hurricane,HURRICANE IRMA,GA
13,087,2017,Hurricane,HURRICANE IRMA,GA
13,093,2017,Hurricane,HURRICANE IRMA,GA
13,095,2017,Hurricane,HURRICANE IRMA,GA
13,131,2017,Hurricane,HURRICANE IRMA,GA
13,133,2017,Hurricane,HURRICANE IRMA,GA
13,165,2017,Hurricane,HURRICANE IRMA,GA
13,231,2017,Hurricane,HURRICANE IRMA,GA
13,275,2017,Hurricane,HURRICANE IRMA,GA
13,273,2017,Hurricane,HURRICANE IRMA,GA
13,123,2017,Hurricane,HURRICANE IRMA,GA
13,125,2017,Hurricane,HURRICANE IRMA,GA
13,189,2017,Hurricane,HURRICANE IRMA,GA
13,243,2017,Hurricane,HURRICANE IRMA,GA
13,293,2017,Hurricane,HURRICANE IRMA,GA
13,037,2017,Hurricane,HURRICANE IRMA,GA
13,063,2017,Hurricane,HURRICANE IRMA,GA
13,073,2017,Hurricane,HURRICANE IRMA,GA
13,145,2017,Hurricane,HURRICANE IRMA,GA
13,169,2017,Hurricane,HURRICANE IRMA,GA
13,259,2017,Hurricane,HURRICANE IRMA,GA
13,055,2017,Hurricane,HURRICANE IRMA,GA
13,091,2017,Hurricane,HURRICANE IRMA,GA
13,065,2017,Hurricane,HURRICANE IRMA,GA
13,097,2017,Hurricane,HURRICANE IRMA,GA
13,109,2017,Hurricane,HURRICANE IRMA,GA
13,111,2017,Hurricane,HURRICANE IRMA,GA
13,143,2017,Hurricane,HURRICANE IRMA,GA
13,187,2017,Hurricane,HURRICANE IRMA,GA
13,245,2017,Hurricane,HURRICANE IRMA,GA
13,263,2017,Hurricane,HURRICANE IRMA,GA
13,129,2017,Hurricane,HURRICANE IRMA,GA
13,163,2017,Hurricane,HURRICANE IRMA,GA
13,211,2017,Hurricane,HURRICANE IRMA,GA
13,057,2017,Hurricane,HURRICANE IRMA,GA
13,061,2017,Hurricane,HURRICANE IRMA,GA
13,119,2017,Hurricane,HURRICANE IRMA,GA
13,177,2017,Hurricane,HURRICANE IRMA,GA
13,185,2017,Hurricane,HURRICANE IRMA,GA
13,213,2017,Hurricane,HURRICANE IRMA,GA
13,181,2017,Hurricane,HURRICANE IRMA,GA
13,247,2017,Hurricane,HURRICANE IRMA,GA
13,103,2017,Hurricane,HURRICANE IRMA,GA
13,153,2017,Hurricane,HURRICANE IRMA,GA
13,171,2017,Hurricane,HURRICANE IRMA,GA
13,229,2017,Hurricane,HURRICANE IRMA,GA
13,237,2017,Hurricane,HURRICANE IRMA,GA
13,077,2017,Hurricane,HURRICANE IRMA,GA
13,081,2017,Hurricane,HURRICANE IRMA,GA
13,099,2017,Hurricane,HURRICANE IRMA,GA
13,199,2017,Hurricane,HURRICANE IRMA,GA
13,207,2017,Hurricane,HURRICANE IRMA,GA
13,269,2017,Hurricane,HURRICANE IRMA,GA
13,287,2017,Hurricane,HURRICANE IRMA,GA
13,047,2017,Hurricane,HURRICANE IRMA,GA
13,105,2017,Hurricane,HURRICANE IRMA,GA
13,117,2017,Hurricane,HURRICANE IRMA,GA
13,283,2017,Hurricane,HURRICANE IRMA,GA
13,299,2017,Hurricane,HURRICANE IRMA,GA
13,317,2017,Hurricane,HURRICANE IRMA,GA
13,291,2017,Hurricane,HURRICANE IRMA,GA
13,289,2017,Hurricane,HURRICANE IRMA,GA
72,027,2017,Hurricane,HURRICANE MARIA,PR
72,039,2017,Hurricane,HURRICANE MARIA,PR
72,073,2017,Hurricane,HURRICANE MARIA,PR
72,083,2017,Hurricane,HURRICANE MARIA,PR
72,093,2017,Hurricane,HURRICANE MARIA,PR
72,081,2017,Hurricane,HURRICANE MARIA,PR
72,015,2017,Hurricane,HURRICANE MARIA,PR
72,017,2017,Hurricane,HURRICANE MARIA,PR
72,051,2017,Hurricane,HURRICANE MARIA,PR
72,057,2017,Hurricane,HURRICANE MARIA,PR
72,091,2017,Hurricane,HURRICANE MARIA,PR
72,085,2017,Hurricane,HURRICANE MARIA,PR
13,049,2017,Hurricane,HURRICANE IRMA,GA
72,007,2017,Hurricane,HURRICANE MARIA,PR
72,021,2017,Hurricane,HURRICANE MARIA,PR
13,127,2017,Hurricane,HURRICANE IRMA,GA
72,053,2017,Hurricane,HURRICANE MARIA,PR
72,047,2017,Hurricane,HURRICANE MARIA,PR
72,063,2017,Hurricane,HURRICANE MARIA,PR
13,321,2017,Hurricane,HURRICANE IRMA,GA
13,301,2017,Hurricane,HURRICANE IRMA,GA
13,069,2017,Hurricane,HURRICANE IRMA,GA
72,031,2017,Hurricane,HURRICANE MARIA,PR
72,049,2017,Hurricane,HURRICANE MARIA,PR
72,043,2017,Hurricane,HURRICANE MARIA,PR
72,097,2017,Hurricane,HURRICANE MARIA,PR
13,309,2017,Hurricane,HURRICANE IRMA,GA
13,319,2017,Hurricane,HURRICANE IRMA,GA
13,051,2017,Hurricane,HURRICANE IRMA,GA
72,071,2017,Hurricane,HURRICANE MARIA,PR
13,315,2017,Hurricane,HURRICANE IRMA,GA
72,003,2017,Hurricane,HURRICANE MARIA,PR
72,013,2017,Hurricane,HURRICANE MARIA,PR
72,095,2017,Hurricane,HURRICANE MARIA,PR
72,001,2017,Hurricane,HURRICANE MARIA,PR
72,029,2017,Hurricane,HURRICANE MARIA,PR
72,035,2017,Hurricane,HURRICANE MARIA,PR
72,065,2017,Hurricane,HURRICANE MARIA,PR
13,305,2017,Hurricane,HURRICANE IRMA,GA
13,303,2017,Hurricane,HURRICANE IRMA,GA
13,039,2017,Hurricane,HURRICANE IRMA,GA
13,191,2017,Hurricane,HURRICANE IRMA,GA
72,075,2017,Hurricane,HURRICANE MARIA,PR
72,087,2017,Hurricane,HURRICANE MARIA,PR
13,297,2017,Hurricane,HURRICANE IRMA,GA
13,311,2017,Hurricane,HURRICANE IRMA,GA
72,005,2017,Hurricane,HURRICANE MARIA,PR
72,023,2017,Hurricane,HURRICANE MARIA,PR
72,011,2017,Hurricane,HURRICANE MARIA,PR
72,041,2017,Hurricane,HURRICANE MARIA,PR
72,045,2017,Hurricane,HURRICANE MARIA,PR
72,099,2017,Hurricane,HURRICANE MARIA,PR
13,313,2017,Hurricane,HURRICANE IRMA,GA
72,019,2017,Hurricane,HURRICANE MARIA,PR
72,025,2017,Hurricane,HURRICANE MARIA,PR
72,033,2017,Hurricane,HURRICANE MARIA,PR
72,037,2017,Hurricane,HURRICANE MARIA,PR
72,069,2017,Hurricane,HURRICANE MARIA,PR
72,067,2017,Hurricane,HURRICANE MARIA,PR
13,307,2017,Hurricane,HURRICANE IRMA,GA
72,009,2017,Hurricane,HURRICANE MARIA,PR
13,179,2017,Hurricane,HURRICANE IRMA,GA
72,054,2017,Hurricane,HURRICANE MARIA,PR
72,061,2017,Hurricane,HURRICANE MARIA,PR
72,059,2017,Hurricane,HURRICANE MARIA,PR
72,077,2017,Hurricane,HURRICANE MARIA,PR
72,079,2017,Hurricane,HURRICANE MARIA,PR
72,055,2017,Hurricane,HURRICANE MARIA,PR
72,089,2017,Hurricane,HURRICANE MARIA,PR
72,103,2017,Hurricane,HURRICANE MARIA,PR
72,105,2017,Hurricane,HURRICANE MARIA,PR
72,109,2017,Hurricane,HURRICANE MARIA,PR
72,101,2017,Hurricane,HURRICANE MARIA,PR
72,111,2017,Hurricane,HURRICANE MARIA,PR
72,135,2017,Hurricane,HURRICANE MARIA,PR
72,137,2017,Hurricane,HURRICANE MARIA,PR
12,000,2017,Hurricane,HURRICANE IRMA - SEMINOLE TRIBE OF FLORIDA,FL
22,045,2018,Hurricane,TROPICAL STORM HARVEY,LA
22,053,2018,Hurricane,TROPICAL STORM HARVEY,LA
78,010,2017,Hurricane,HURRICANE MARIA,VI
12,000,2017,Hurricane,HURRICANE IRMA - SEMINOLE TRIBE OF FLORIDA,FL
22,075,2018,Hurricane,TROPICAL STORM HARVEY,LA
72,107,2017,Hurricane,HURRICANE MARIA,PR
06,057,2018,Fire,WILDFIRES,CA
72,119,2017,Hurricane,HURRICANE MARIA,PR
72,113,2017,Hurricane,HURRICANE MARIA,PR
78,030,2017,Hurricane,HURRICANE MARIA,VI
16,001,2018,Flood,FLOODING,ID
06,007,2018,Fire,WILDFIRES,CA
06,045,2018,Fire,WILDFIRES,CA
06,059,2018,Fire,WILDFIRES,CA
22,089,2018,Hurricane,TROPICAL STORM HARVEY,LA
12,000,2017,Hurricane,HURRICANE IRMA - SEMINOLE TRIBE OF FLORIDA,FL
55,063,2018,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUD",WI
55,123,2018,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUD",WI
72,153,2017,Hurricane,HURRICANE MARIA,PR
72,127,2017,Hurricane,HURRICANE MARIA,PR
72,131,2017,Hurricane,HURRICANE MARIA,PR
12,000,2017,Hurricane,HURRICANE IRMA - SEMINOLE TRIBE OF FLORIDA,FL
22,001,2018,Hurricane,TROPICAL STORM HARVEY,LA
22,007,2018,Hurricane,TROPICAL STORM HARVEY,LA
22,085,2018,Hurricane,TROPICAL STORM HARVEY,LA
12,000,2017,Hurricane,HURRICANE IRMA - SEMINOLE TRIBE OF FLORIDA,FL
55,011,2018,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUD",WI
55,049,2018,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUD",WI
55,065,2018,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUD",WI
22,057,2018,Hurricane,TROPICAL STORM HARVEY,LA
72,129,2017,Hurricane,HURRICANE MARIA,PR
72,151,2017,Hurricane,HURRICANE MARIA,PR
72,147,2017,Hurricane,HURRICANE MARIA,PR
55,053,2018,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUD",WI
06,095,2018,Fire,WILDFIRES,CA
72,145,2017,Hurricane,HURRICANE MARIA,PR
72,115,2017,Hurricane,HURRICANE MARIA,PR
22,031,2018,Hurricane,TROPICAL STORM HARVEY,LA
72,149,2017,Hurricane,HURRICANE MARIA,PR
55,103,2018,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUD",WI
22,101,2018,Hurricane,TROPICAL STORM HARVEY,LA
72,139,2017,Hurricane,HURRICANE MARIA,PR
22,069,2018,Hurricane,TROPICAL STORM HARVEY,LA
78,020,2017,Hurricane,HURRICANE MARIA,VI
55,121,2018,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUD",WI
72,125,2017,Hurricane,HURRICANE MARIA,PR
72,133,2017,Hurricane,HURRICANE MARIA,PR
72,143,2017,Hurricane,HURRICANE MARIA,PR
55,023,2018,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUD",WI
06,055,2018,Fire,WILDFIRES,CA
06,097,2018,Fire,WILDFIRES,CA
22,079,2018,Hurricane,TROPICAL STORM HARVEY,LA
72,123,2017,Hurricane,HURRICANE MARIA,PR
72,117,2017,Hurricane,HURRICANE MARIA,PR
72,121,2017,Hurricane,HURRICANE MARIA,PR
55,043,2018,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUD",WI
55,081,2018,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUD",WI
06,115,2018,Fire,WILDFIRES,CA
22,003,2018,Hurricane,TROPICAL STORM HARVEY,LA
22,011,2018,Hurricane,TROPICAL STORM HARVEY,LA
22,055,2018,Hurricane,TROPICAL STORM HARVEY,LA
72,141,2017,Hurricane,HURRICANE MARIA,PR
16,027,2018,Flood,FLOODING,ID
12,000,2017,Hurricane,HURRICANE IRMA - SEMINOLE TRIBE OF FLORIDA,FL
06,033,2018,Fire,WILDFIRES,CA
22,019,2018,Hurricane,TROPICAL STORM HARVEY,LA
22,023,2018,Hurricane,TROPICAL STORM HARVEY,LA
45,001,2018,Hurricane,HURRICANE IRMA,SC
45,029,2018,Hurricane,HURRICANE IRMA,SC
01,001,2018,Hurricane,HURRICANE NATE,AL
01,023,2018,Hurricane,HURRICANE NATE,AL
28,059,2018,Hurricane,HURRICANE NATE,MS
23,005,2018,Severe Storm(s),SEVERE STORM AND FLOODING,ME
22,115,2018,Hurricane,TROPICAL STORM HARVEY,LA
45,011,2018,Hurricane,HURRICANE IRMA,SC
45,037,2018,Hurricane,HURRICANE IRMA,SC
45,045,2018,Hurricane,HURRICANE IRMA,SC
45,065,2018,Hurricane,HURRICANE IRMA,SC
45,085,2018,Hurricane,HURRICANE IRMA,SC
36,063,2018,Flood,FLOODING,NY
28,047,2018,Hurricane,HURRICANE NATE,MS
02,185,2018,Severe Storm(s),SEVERE STORM,AK
45,005,2018,Hurricane,HURRICANE IRMA,SC
45,041,2018,Hurricane,HURRICANE IRMA,SC
45,053,2018,Hurricane,HURRICANE IRMA,SC
45,061,2018,Hurricane,HURRICANE IRMA,SC
45,067,2018,Hurricane,HURRICANE IRMA,SC
45,075,2018,Hurricane,HURRICANE IRMA,SC
20,091,2018,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",KS
28,039,2018,Hurricane,HURRICANE NATE,MS
45,000,2018,Hurricane,HURRICANE IRMA,SC
22,081,2018,Hurricane,TROPICAL STORM HARVEY,LA
45,015,2018,Hurricane,HURRICANE IRMA,SC
28,041,2018,Hurricane,HURRICANE NATE,MS
45,009,2018,Hurricane,HURRICANE IRMA,SC
45,043,2018,Hurricane,HURRICANE IRMA,SC
45,063,2018,Hurricane,HURRICANE IRMA,SC
45,089,2018,Hurricane,HURRICANE IRMA,SC
36,117,2018,Flood,FLOODING,NY
23,013,2018,Severe Storm(s),SEVERE STORM AND FLOODING,ME
45,051,2018,Hurricane,HURRICANE IRMA,SC
45,055,2018,Hurricane,HURRICANE IRMA,SC
01,003,2018,Hurricane,HURRICANE NATE,AL
06,073,2018,Fire,"WILDFIRES, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",CA
45,027,2018,Hurricane,HURRICANE IRMA,SC
01,129,2018,Hurricane,HURRICANE NATE,AL
22,113,2018,Hurricane,TROPICAL STORM HARVEY,LA
45,033,2018,Hurricane,HURRICANE IRMA,SC
45,031,2018,Hurricane,HURRICANE IRMA,SC
45,047,2018,Hurricane,HURRICANE IRMA,SC
01,087,2018,Hurricane,HURRICANE NATE,AL
35,000,2018,Flood,SEVERE STORMS AND FLOODING,NM
45,071,2018,Hurricane,HURRICANE IRMA,SC
45,079,2018,Hurricane,HURRICANE IRMA,SC
45,081,2018,Hurricane,HURRICANE IRMA,SC
45,083,2018,Hurricane,HURRICANE IRMA,SC
01,025,2018,Hurricane,HURRICANE NATE,AL
01,047,2018,Hurricane,HURRICANE NATE,AL
45,003,2018,Hurricane,HURRICANE IRMA,SC
45,087,2018,Hurricane,HURRICANE IRMA,SC
45,039,2018,Hurricane,HURRICANE IRMA,SC
36,011,2018,Flood,FLOODING,NY
23,007,2018,Severe Storm(s),SEVERE STORM AND FLOODING,ME
45,057,2018,Hurricane,HURRICANE IRMA,SC
45,019,2018,Hurricane,HURRICANE IRMA,SC
45,021,2018,Hurricane,HURRICANE IRMA,SC
45,025,2018,Hurricane,HURRICANE IRMA,SC
45,023,2018,Hurricane,HURRICANE IRMA,SC
45,049,2018,Hurricane,HURRICANE IRMA,SC
45,069,2018,Hurricane,HURRICANE IRMA,SC
36,055,2018,Flood,FLOODING,NY
36,089,2018,Flood,FLOODING,NY
28,131,2018,Hurricane,HURRICANE NATE,MS
45,007,2018,Hurricane,HURRICANE IRMA,SC
45,059,2018,Hurricane,HURRICANE IRMA,SC
20,209,2018,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",KS
36,073,2018,Flood,FLOODING,NY
01,097,2018,Hurricane,HURRICANE NATE,AL
23,017,2018,Severe Storm(s),SEVERE STORM AND FLOODING,ME
23,019,2018,Severe Storm(s),SEVERE STORM AND FLOODING,ME
45,013,2018,Hurricane,HURRICANE IRMA,SC
45,017,2018,Hurricane,HURRICANE IRMA,SC
28,045,2018,Hurricane,HURRICANE NATE,MS
06,083,2018,Fire,"WILDFIRES, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",CA
45,035,2018,Hurricane,HURRICANE IRMA,SC
45,073,2018,Hurricane,HURRICANE IRMA,SC
45,077,2018,Hurricane,HURRICANE IRMA,SC
45,091,2018,Hurricane,HURRICANE IRMA,SC
36,045,2018,Flood,FLOODING,NY
36,075,2018,Flood,FLOODING,NY
23,015,2018,Severe Storm(s),SEVERE STORM AND FLOODING,ME
23,021,2018,Severe Storm(s),SEVERE STORM AND FLOODING,ME
23,027,2018,Severe Storm(s),SEVERE STORM AND FLOODING,ME
50,019,2018,Severe Storm(s),SEVERE STORM AND FLOODING,VT
60,030,2018,Hurricane,TROPICAL STORM GITA,AS
21,129,2018,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
54,077,2018,Mud/Landslide,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",WV
21,037,2018,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
01,055,2018,Severe Storm(s),SEVERE STORMS AND TORNADOES,AL
18,025,2018,Flood,SEVERE STORMS AND FLOODING,IN
23,025,2018,Severe Storm(s),SEVERE STORM AND FLOODING,ME
33,019,2018,Severe Storm(s),SEVERE STORM AND FLOODING,NH
21,013,2018,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
60,010,2018,Hurricane,TROPICAL STORM GITA,AS
21,189,2018,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
21,169,2018,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
39,015,2018,Flood,"SEVERE STORMS, LANDSLIDES, AND MUDSLIDES",OH
21,043,2018,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
21,101,2018,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
21,139,2018,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
21,117,2018,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
50,011,2018,Severe Storm(s),SEVERE STORM AND FLOODING,VT
50,017,2018,Severe Storm(s),SEVERE STORM AND FLOODING,VT
50,025,2018,Severe Storm(s),SEVERE STORM AND FLOODING,VT
21,025,2018,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
21,159,2018,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
39,031,2018,Flood,"SEVERE STORMS, LANDSLIDES, AND MUDSLIDES",OH
39,079,2018,Flood,"SEVERE STORMS, LANDSLIDES, AND MUDSLIDES",OH
39,131,2018,Flood,"SEVERE STORMS, LANDSLIDES, AND MUDSLIDES",OH
21,033,2018,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
21,215,2018,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
21,229,2018,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
01,043,2018,Severe Storm(s),SEVERE STORMS AND TORNADOES,AL
23,011,2018,Severe Storm(s),SEVERE STORM AND FLOODING,ME
60,040,2018,Hurricane,TROPICAL STORM GITA,AS
21,127,2018,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
21,237,2018,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
54,051,2018,Mud/Landslide,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",WV
39,013,2018,Flood,"SEVERE STORMS, LANDSLIDES, AND MUDSLIDES",OH
39,167,2018,Flood,"SEVERE STORMS, LANDSLIDES, AND MUDSLIDES",OH
18,007,2018,Flood,SEVERE STORMS AND FLOODING,IN
23,009,2018,Severe Storm(s),SEVERE STORM AND FLOODING,ME
33,009,2018,Severe Storm(s),SEVERE STORM AND FLOODING,NH
33,013,2018,Severe Storm(s),SEVERE STORM AND FLOODING,NH
54,099,2018,Mud/Landslide,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",WV
54,085,2018,Mud/Landslide,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",WV
39,163,2018,Flood,"SEVERE STORMS, LANDSLIDES, AND MUDSLIDES",OH
21,055,2018,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
21,093,2018,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
21,091,2018,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
21,187,2018,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
21,225,2018,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
21,065,2018,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
21,115,2018,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
21,193,2018,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",KY
54,011,2018,Mud/Landslide,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",WV
54,017,2018,Mud/Landslide,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",WV
39,111,2018,Flood,"SEVERE STORMS, LANDSLIDES, AND MUDSLIDES",OH
